,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a
832,hellas verona,2020-11-22,P,-1.4000000000000001,sassuolo,-0.8000000000000007,-0.7999999999999998,-0.4,-0.4,-11.399999999999999,5.199999999999999,0.7999999999999998,0.0,2020-2021,1.0,6.0
833,fiorentina,2020-11-22,P,0.19999999999999996,benevento,1.8000000000000007,0.40000000000000036,0.0,-0.2,12.600000000000001,1.3999999999999986,-1.4,0.0,2020-2021,8.0,0.0
834,sampdoria,2020-11-22,P,0.40000000000000013,bologna,-7.0,-2.0,0.2,0.4,-7.200000000000003,3.1999999999999993,0.8000000000000003,0.2,2020-2021,3.0,5.0
835,napoli,2020-11-22,P,0.20000000000000018,milan,2.799999999999997,2.1999999999999993,-0.2,-0.6,-3.799999999999997,-4.6,-1.0,0.0,2020-2021,4.0,0.0
836,udinese,2020-11-22,V,0.6,genoa,1.8000000000000007,0.3999999999999999,0.2,0.2,-1.3999999999999986,1.4000000000000004,0.40000000000000013,0.0,2020-2021,5.0,0.0
837,roma,2020-11-22,V,1.4,parma,6.4,2.8,0.2,0.2,6.399999999999999,-0.7999999999999989,0.0,0.0,2020-2021,7.0,1.0
838,inter,2020-11-22,V,-0.6000000000000001,torino,6.0,1.2000000000000002,-0.4,-0.4,12.600000000000001,0.1999999999999993,-0.20000000000000018,0.0,2020-2021,3.0,2.0
839,sassuolo,2020-11-28,P,0.20000000000000018,inter,-3.4000000000000004,0.6000000000000005,0.0,0.0,0.20000000000000284,-3.0,0.0,0.0,2020-2021,4.0,2.0
840,benevento,2020-11-28,N,-0.8,juventus,-4.799999999999999,-1.2000000000000002,-0.2,0.0,-13.600000000000001,1.4000000000000004,1.0,0.0,2020-2021,0.0,8.0
841,atalanta,2020-11-28,P,-0.19999999999999996,hellas verona,1.1999999999999993,-0.5999999999999996,0.2,0.2,8.200000000000003,0.0,-0.19999999999999973,0.0,2020-2021,7.0,0.0
842,lazio,2020-11-29,P,0.40000000000000013,udinese,2.4000000000000004,1.1999999999999997,0.0,0.0,6.199999999999996,-2.1999999999999993,0.6000000000000001,0.0,2020-2021,7.0,0.0
843,bologna,2020-11-29,V,1.0,crotone,6.4,2.4000000000000004,-0.2,-0.2,1.1999999999999957,1.0,-0.3999999999999999,-0.4,2020-2021,6.0,2.0
844,cagliari,2020-11-29,N,0.6000000000000001,spezia,-1.5999999999999996,0.40000000000000036,0.2,0.2,-7.799999999999997,-3.599999999999998,-0.6000000000000001,0.0,2020-2021,8.0,0.0
845,napoli,2020-11-29,V,-1.6,roma,2.6000000000000014,0.20000000000000018,-0.4,-0.4,5.399999999999999,-4.4,-0.20000000000000018,0.2,2020-2021,4.0,3.0
846,milan,2020-11-29,V,1.4,fiorentina,8.999999999999998,3.1999999999999997,0.2,0.6,-2.8000000000000043,-0.8000000000000007,0.8,-0.2,2020-2021,3.0,2.0
847,genoa,2020-11-30,P,-0.6,parma,1.799999999999999,-0.20000000000000018,-0.2,-0.2,5.200000000000003,-0.5999999999999996,0.20000000000000018,0.2,2020-2021,4.0,4.0
848,torino,2020-11-30,N,0.3999999999999999,sampdoria,1.5999999999999996,0.19999999999999973,0.4,0.2,-2.799999999999997,-2.3999999999999986,-0.3999999999999999,-0.2,2020-2021,2.0,3.0
849,spezia,2020-12-05,P,-0.3999999999999999,lazio,0.8000000000000007,-0.5999999999999996,-0.2,-0.2,2.1999999999999957,5.4,-0.20000000000000018,0.0,2020-2021,0.0,8.0
850,inter,2020-12-05,V,1.0,bologna,-1.4000000000000004,-1.0,0.2,0.2,2.6000000000000014,4.399999999999999,-0.8,0.0,2020-2021,4.0,2.0
851,juventus,2020-12-05,V,0.0,torino,6.4,1.7999999999999998,-0.2,-0.2,10.399999999999999,-2.4000000000000004,-0.7999999999999998,0.2,2020-2021,6.0,0.0
852,hellas verona,2020-12-06,N,-0.3999999999999999,cagliari,-0.40000000000000036,-1.2000000000000002,0.0,0.0,-2.200000000000003,5.799999999999999,1.8000000000000003,0.0,2020-2021,2.0,5.0
853,roma,2020-12-06,N,0.8000000000000003,sassuolo,4.800000000000001,2.4,0.0,0.0,-13.0,-1.799999999999999,-1.0,0.0,2020-2021,5.0,1.0
854,parma,2020-12-06,N,0.3999999999999999,benevento,-2.3999999999999995,-0.8000000000000003,0.2,0.2,0.4000000000000057,-2.200000000000001,-2.4,-0.2,2020-2021,4.0,2.0
855,sampdoria,2020-12-06,P,-1.0,milan,-9.2,-2.9999999999999996,-0.4,-0.6000000000000001,-7.799999999999997,1.5999999999999979,0.6000000000000001,0.2,2020-2021,3.0,4.0
856,crotone,2020-12-06,P,-1.0,napoli,-9.2,-3.2,0.0,0.0,-5.800000000000004,5.6,1.8000000000000003,0.2,2020-2021,0.0,8.0
857,fiorentina,2020-12-07,N,-0.20000000000000007,genoa,-5.4,-1.0,0.0,0.0,6.600000000000001,3.4000000000000004,0.40000000000000013,0.0,2020-2021,1.0,2.0
858,sassuolo,2020-12-11,V,0.20000000000000007,benevento,-1.6000000000000005,-0.6000000000000001,0.2,0.2,15.199999999999996,0.0,-1.4,-0.2,2020-2021,7.0,0.0
859,torino,2020-12-12,P,0.0,udinese,0.20000000000000107,0.3999999999999999,0.0,0.0,1.0,2.0,0.0,0.0,2020-2021,4.0,1.0
860,crotone,2020-12-12,V,-1.2,spezia,-5.0,-1.9999999999999998,-0.2,-0.2,-10.600000000000001,-4.800000000000001,-0.20000000000000018,0.4,2020-2021,4.0,0.0
861,lazio,2020-12-12,P,0.3999999999999999,hellas verona,-2.0,1.4000000000000004,0.2,0.2,4.600000000000001,-4.400000000000002,0.0,0.0,2020-2021,7.0,0.0
862,milan,2020-12-13,N,1.4000000000000001,parma,11.600000000000001,3.6,0.4,0.8,11.200000000000003,1.1999999999999993,0.3999999999999999,0.0,2020-2021,7.0,0.0
863,genoa,2020-12-13,P,-1.2,juventus,-3.8000000000000007,-1.3999999999999995,-0.2,-0.2,-10.200000000000003,-0.8000000000000007,0.0,-0.2,2020-2021,2.0,5.0
864,napoli,2020-12-13,V,1.0,sampdoria,8.2,3.6,0.0,0.0,9.0,-8.0,-0.8,0.0,2020-2021,7.0,1.0
865,bologna,2020-12-13,P,-0.20000000000000018,roma,-1.8000000000000007,1.0,0.0,0.0,4.0,0.1999999999999993,0.3999999999999999,-0.2,2020-2021,2.0,5.0
866,atalanta,2020-12-13,V,0.6000000000000001,fiorentina,6.0,1.2000000000000002,0.2,0.2,-4.600000000000001,2.0,0.0,-0.2,2020-2021,2.0,1.0
867,cagliari,2020-12-13,P,-1.2000000000000002,inter,-4.800000000000001,-2.2,0.0,0.0,-5.0,-2.0,-0.8,0.0,2020-2021,2.0,5.0
868,udinese,2020-12-15,N,0.8,crotone,-1.4000000000000004,-1.0,0.2,0.2,-4.400000000000006,2.6000000000000014,-0.7999999999999998,-0.4,2020-2021,6.0,2.0
869,benevento,2020-12-15,N,-0.9999999999999999,lazio,1.4000000000000004,-1.7999999999999998,-0.2,-0.2,-8.0,1.6000000000000014,1.0,0.0,2020-2021,0.0,8.0
870,juventus,2020-12-16,N,0.6000000000000001,atalanta,1.200000000000001,0.7999999999999998,0.4,0.4,8.799999999999997,-1.8000000000000007,0.3999999999999999,0.4,2020-2021,3.0,0.0
871,fiorentina,2020-12-16,N,-0.39999999999999997,sassuolo,1.0,1.2000000000000002,-0.2,-0.2,1.7999999999999972,-1.4000000000000004,-0.20000000000000018,-0.2,2020-2021,3.0,3.0
872,genoa,2020-12-16,N,-1.4000000000000001,milan,-11.999999999999998,-2.2,-0.4,-0.8,-10.399999999999999,-0.7999999999999989,0.0,0.2,2020-2021,2.0,5.0
873,parma,2020-12-16,N,-0.3999999999999999,cagliari,-4.6000000000000005,-1.8,-0.2,-0.2,-0.6000000000000014,3.5999999999999996,1.2,0.0,2020-2021,1.0,6.0
874,inter,2020-12-16,V,0.3999999999999999,napoli,-3.200000000000001,-0.7999999999999998,0.2,0.2,-11.0,8.8,-0.19999999999999996,-0.2,2020-2021,3.0,3.0
875,spezia,2020-12-16,N,0.3999999999999999,bologna,0.8000000000000007,0.0,0.2,0.2,8.0,4.6,0.6000000000000001,0.0,2020-2021,0.0,8.0
876,hellas verona,2020-12-16,P,0.3999999999999999,sampdoria,2.1999999999999993,0.0,0.2,0.2,2.4000000000000057,3.200000000000001,0.0,-0.2,2020-2021,1.0,6.0
877,roma,2020-12-17,V,0.8000000000000003,torino,6.4,1.6,-0.2,-0.2,0.19999999999999574,-4.4,-0.5999999999999999,0.2,2020-2021,6.0,2.0
878,sampdoria,2020-12-19,V,0.5999999999999999,crotone,2.0,0.0,0.0,0.0,-3.200000000000003,-0.8000000000000007,-0.6000000000000001,-0.2,2020-2021,5.0,2.0
879,fiorentina,2020-12-19,N,-0.7999999999999999,hellas verona,-1.0,0.6000000000000001,-0.2,-0.2,3.6000000000000014,-2.1999999999999993,0.5999999999999996,-0.2,2020-2021,5.0,2.0
880,parma,2020-12-19,P,-1.0,juventus,-9.4,-4.199999999999999,-0.4,-0.6,-15.600000000000001,-2.0,-0.6000000000000001,-0.4,2020-2021,0.0,7.0
881,cagliari,2020-12-20,N,-0.5999999999999999,udinese,0.7999999999999989,0.0,0.0,0.0,-3.3999999999999986,-4.399999999999999,-1.4,0.0,2020-2021,3.0,5.0
882,atalanta,2020-12-20,V,-1.2000000000000002,roma,0.8000000000000007,0.7999999999999998,-0.2,-0.2,-0.4000000000000057,3.3999999999999986,-0.8,-0.2,2020-2021,4.0,1.0
883,sassuolo,2020-12-20,P,-1.4000000000000001,milan,-6.999999999999998,-1.7999999999999998,-0.2,-0.39999999999999997,3.200000000000003,-1.1999999999999993,0.3999999999999999,0.2,2020-2021,0.0,6.0
884,inter,2020-12-20,V,1.5999999999999999,spezia,0.8000000000000007,1.2000000000000002,0.2,0.2,-9.799999999999997,0.3999999999999986,-1.5999999999999996,0.0,2020-2021,8.0,0.0
885,torino,2020-12-20,N,0.20000000000000018,bologna,0.40000000000000036,-0.1999999999999993,0.2,0.0,-7.399999999999999,2.799999999999999,0.19999999999999973,0.2,2020-2021,3.0,2.0
886,lazio,2020-12-20,V,-0.8000000000000003,napoli,-5.599999999999998,-1.5999999999999996,0.2,0.2,-8.800000000000004,6.0,0.3999999999999999,-0.4,2020-2021,1.0,6.0
887,benevento,2020-12-20,V,-0.4,genoa,5.4,0.7999999999999998,0.0,0.0,-1.3999999999999986,-2.1999999999999993,1.4,0.0,2020-2021,1.0,7.0
888,juventus,2020-12-22,P,1.6,fiorentina,5.4,3.2,0.0,0.19999999999999996,11.0,1.1999999999999993,-0.5999999999999996,0.4,2020-2021,6.0,1.0
889,crotone,2020-12-22,V,0.19999999999999996,parma,-3.0,0.19999999999999973,0.2,0.2,-1.0,1.799999999999999,1.2000000000000002,0.2,2020-2021,4.0,4.0
890,milan,2020-12-23,V,0.6000000000000001,lazio,5.799999999999999,1.2000000000000002,0.2,0.39999999999999997,2.0,-0.20000000000000107,-0.6000000000000001,0.0,2020-2021,4.0,2.0
891,sampdoria,2020-12-23,P,1.2000000000000002,sassuolo,0.20000000000000107,0.0,-0.2,-0.2,-19.0,1.5999999999999996,0.19999999999999973,-0.2,2020-2021,2.0,4.0
892,napoli,2020-12-23,N,0.6000000000000001,torino,3.4000000000000004,1.5999999999999996,0.0,0.0,12.400000000000006,-6.600000000000001,0.3999999999999999,0.0,2020-2021,5.0,0.0
893,bologna,2020-12-23,N,-0.40000000000000013,atalanta,-4.199999999999999,-0.7999999999999998,0.0,0.2,0.8000000000000043,-1.200000000000001,0.3999999999999999,0.0,2020-2021,1.0,7.0
894,spezia,2020-12-23,P,0.3999999999999999,genoa,2.799999999999999,0.3999999999999999,0.2,0.2,13.799999999999997,-3.400000000000002,1.2000000000000002,0.0,2020-2021,0.0,8.0
895,roma,2020-12-23,V,0.8,cagliari,0.1999999999999993,-0.3999999999999999,0.2,0.2,3.3999999999999986,0.0,2.2,0.2,2020-2021,5.0,0.0
896,hellas verona,2020-12-23,P,-1.0,inter,-3.6000000000000014,-2.8000000000000003,0.19999999999999996,0.19999999999999996,1.5999999999999943,1.4000000000000021,0.5999999999999999,0.2,2020-2021,0.0,7.0
897,udinese,2020-12-23,P,0.8,benevento,-2.8000000000000007,0.3999999999999999,-0.2,-0.2,3.8000000000000043,2.8000000000000007,-1.1999999999999997,-0.2,2020-2021,7.0,0.0
898,juventus,2021-01-03,V,0.6000000000000001,udinese,2.799999999999999,1.5999999999999996,0.4,0.6,11.399999999999999,-2.8000000000000007,0.20000000000000018,0.4,2020-2021,6.0,1.0
899,atalanta,2021-01-03,V,0.8,sassuolo,5.799999999999999,2.2,0.0,0.0,-4.799999999999997,2.599999999999998,-0.9999999999999998,-0.2,2020-2021,7.0,0.0
900,roma,2021-01-03,V,0.5999999999999999,sampdoria,-0.8000000000000007,0.7999999999999998,0.2,0.2,10.199999999999996,1.4000000000000004,0.6000000000000001,0.0,2020-2021,4.0,2.0
901,inter,2021-01-03,V,0.8000000000000003,crotone,6.199999999999999,2.1999999999999997,0.2,0.2,3.1999999999999957,0.8000000000000007,-1.2000000000000002,-0.2,2020-2021,6.0,1.0
902,benevento,2021-01-03,P,-1.2000000000000002,milan,-0.8000000000000007,-0.9999999999999996,-0.2,-0.2,-8.0,-1.200000000000001,0.20000000000000018,0.2,2020-2021,1.0,6.0
903,genoa,2021-01-03,N,-0.40000000000000013,lazio,-3.8,-0.20000000000000018,0.2,0.0,-11.200000000000003,6.199999999999999,-0.40000000000000036,0.0,2020-2021,2.0,5.0
904,cagliari,2021-01-03,P,-0.3999999999999999,napoli,-5.199999999999999,-2.6000000000000005,0.2,0.2,-17.0,2.5999999999999996,-1.6,-0.2,2020-2021,1.0,7.0
905,parma,2021-01-03,P,-0.6,torino,-0.7999999999999989,-0.3999999999999999,0.0,0.0,3.200000000000003,1.6000000000000014,0.19999999999999973,-0.2,2020-2021,2.0,4.0
906,spezia,2021-01-03,P,0.0,hellas verona,1.8000000000000007,1.0,-0.4,-0.4,13.399999999999999,-1.0,0.7999999999999998,-0.2,2020-2021,0.0,4.0
907,fiorentina,2021-01-03,N,-0.19999999999999996,bologna,0.1999999999999993,-1.0000000000000004,0.4,0.2,-1.0,-0.5999999999999996,0.3999999999999999,0.0,2020-2021,5.0,0.0
908,torino,2021-01-06,N,0.40000000000000013,hellas verona,5.199999999999999,1.4,-0.4,-0.4,1.3999999999999986,-1.4000000000000004,0.19999999999999973,0.0,2020-2021,4.0,1.0
909,bologna,2021-01-06,N,0.19999999999999996,udinese,-2.799999999999999,-0.19999999999999973,0.0,0.2,3.200000000000003,-2.1999999999999993,1.4000000000000001,0.0,2020-2021,2.0,5.0
910,sassuolo,2021-01-06,V,0.19999999999999996,genoa,4.0,1.5999999999999996,0.0,0.0,17.6,-6.400000000000002,-0.3999999999999999,0.2,2020-2021,4.0,2.0
911,sampdoria,2021-01-06,V,-1.1999999999999997,inter,-1.4000000000000004,-2.1999999999999997,-0.4,-0.4,-8.599999999999994,-0.5999999999999996,1.5999999999999999,0.2,2020-2021,2.0,6.0
912,crotone,2021-01-06,P,-0.8,roma,-6.0,-1.9999999999999996,0.2,0.2,-7.0,-2.1999999999999993,0.20000000000000018,0.0,2020-2021,0.0,8.0
913,cagliari,2021-01-06,P,0.0,benevento,-7.999999999999998,-1.8000000000000003,0.0,-0.2,-3.8000000000000043,2.4000000000000004,0.20000000000000018,0.0,2020-2021,8.0,0.0
914,milan,2021-01-06,P,-0.19999999999999973,juventus,-1.6000000000000014,-2.8,0.0,-0.19999999999999996,-13.400000000000006,-0.5999999999999996,0.5999999999999996,0.0,2020-2021,2.0,6.0
915,lazio,2021-01-06,V,0.3999999999999999,fiorentina,3.0,1.0,-0.2,0.0,9.199999999999996,1.8000000000000007,0.5999999999999996,0.0,2020-2021,5.0,1.0
916,atalanta,2021-01-06,V,2.4,parma,5.4,2.8,0.2,0.2,3.0,-0.1999999999999993,-0.3999999999999999,0.0,2020-2021,8.0,0.0
917,napoli,2021-01-06,P,0.3999999999999999,spezia,10.999999999999998,3.2,0.2,0.2,5.800000000000004,-5.400000000000002,-1.4,0.0,2020-2021,8.0,0.0
918,benevento,2021-01-09,P,-1.6,atalanta,-2.799999999999999,-2.2,0.0,0.2,-6.399999999999999,-4.800000000000001,-0.19999999999999996,0.2,2020-2021,0.0,8.0
919,genoa,2021-01-09,V,-0.19999999999999996,bologna,-2.200000000000001,-1.5999999999999996,0.2,0.0,-6.800000000000004,3.8000000000000007,0.19999999999999973,-0.2,2020-2021,3.0,2.0
920,milan,2021-01-09,V,0.6000000000000001,torino,-1.1999999999999993,0.6000000000000005,0.4,0.4,-0.3999999999999986,-1.3999999999999986,0.3999999999999999,0.0,2020-2021,2.0,2.0
921,fiorentina,2021-01-10,V,0.19999999999999996,cagliari,0.40000000000000036,-0.19999999999999973,0.39999999999999997,0.39999999999999997,2.1999999999999957,-1.0,0.3999999999999999,-0.4,2020-2021,3.0,3.0
922,parma,2021-01-10,P,-1.4000000000000001,lazio,-1.0,0.3999999999999999,-0.2,-0.4,-3.1999999999999957,-0.40000000000000213,-1.4,0.0,2020-2021,0.0,8.0
923,hellas verona,2021-01-10,V,-0.19999999999999996,crotone,-1.0,-0.7999999999999998,0.0,0.0,-3.5999999999999943,2.8000000000000007,-0.7999999999999998,0.2,2020-2021,2.0,3.0
924,roma,2021-01-10,N,-0.19999999999999973,inter,-1.5999999999999996,-0.20000000000000018,0.0,-0.19999999999999996,5.400000000000006,3.6000000000000014,0.8000000000000003,0.0,2020-2021,2.0,1.0
925,udinese,2021-01-10,P,-0.3999999999999999,napoli,-7.600000000000001,-2.3999999999999995,-0.2,-0.2,-8.799999999999997,3.4000000000000004,-1.2,-0.2,2020-2021,0.0,7.0
926,juventus,2021-01-10,V,0.7999999999999998,sassuolo,1.5999999999999996,1.4000000000000004,0.0,0.2,-3.0,-0.1999999999999993,-0.6000000000000001,0.2,2020-2021,6.0,0.0
927,spezia,2021-01-11,V,-0.6000000000000001,sampdoria,-4.4,-1.0,0.0,0.0,10.400000000000006,3.0,1.2000000000000002,0.2,2020-2021,0.0,8.0
928,lazio,2021-01-15,V,-0.19999999999999996,roma,0.8000000000000007,-1.9999999999999996,0.0,0.2,-2.200000000000003,-4.199999999999999,0.20000000000000018,0.0,2020-2021,2.0,3.0
929,bologna,2021-01-16,V,-0.19999999999999996,hellas verona,2.5999999999999996,1.2000000000000002,-0.2,-0.2,4.799999999999997,-2.5999999999999996,0.0,0.2,2020-2021,6.0,0.0
930,torino,2021-01-16,N,0.0,spezia,5.200000000000001,1.0,-0.4,-0.4,-8.399999999999999,-1.6000000000000014,-2.2,-0.4,2020-2021,8.0,0.0
931,sampdoria,2021-01-16,V,0.6000000000000001,udinese,-2.8000000000000007,-1.4,0.2,0.2,-7.600000000000001,-1.799999999999999,1.4,0.2,2020-2021,4.0,2.0
932,sassuolo,2021-01-17,N,1.4000000000000001,parma,2.5999999999999996,0.8000000000000003,0.0,0.0,8.0,-2.200000000000001,-0.6000000000000001,0.2,2020-2021,4.0,3.0
933,atalanta,2021-01-17,N,2.4000000000000004,genoa,10.400000000000002,3.9999999999999996,0.0,0.0,12.599999999999994,0.8000000000000007,-0.7999999999999998,0.0,2020-2021,6.0,1.0
934,napoli,2021-01-17,V,0.40000000000000013,fiorentina,11.599999999999998,4.6,0.0,0.0,10.0,-2.799999999999999,-0.3999999999999999,0.0,2020-2021,3.0,2.0
935,inter,2021-01-17,V,-0.19999999999999973,juventus,-1.0,-0.7999999999999998,0.2,0.4,-5.600000000000001,0.0,-0.20000000000000018,-0.2,2020-2021,1.0,5.0
936,crotone,2021-01-17,V,0.0,benevento,-2.4000000000000004,-0.3999999999999999,0.2,0.0,7.799999999999997,2.3999999999999986,0.7999999999999998,0.0,2020-2021,3.0,1.0
937,cagliari,2021-01-18,P,-1.0,milan,-2.200000000000001,-2.0,-0.39999999999999997,-0.19999999999999996,7.799999999999997,0.1999999999999993,0.0,0.2,2020-2021,1.0,6.0
938,udinese,2021-01-20,N,-1.7999999999999998,atalanta,-4.6,-1.4000000000000004,-0.2,-0.2,-5.600000000000001,-1.8000000000000007,-0.19999999999999996,0.0,2020-2021,2.0,5.0
939,benevento,2021-01-22,N,0.19999999999999996,torino,2.1999999999999993,1.4,0.0,0.2,-0.7999999999999972,-2.4000000000000004,0.19999999999999973,0.2,2020-2021,0.0,8.0
940,udinese,2021-01-23,N,-1.4000000000000001,inter,-5.399999999999999,-1.8000000000000007,0.0,-0.2,-10.200000000000003,2.3999999999999986,-0.20000000000000018,0.0,2020-2021,1.0,6.0
941,fiorentina,2021-01-23,V,-1.0,crotone,0.20000000000000107,-0.6000000000000001,0.0,0.0,0.6000000000000014,0.5999999999999996,-0.6000000000000001,0.0,2020-2021,6.0,1.0
942,milan,2021-01-23,P,-0.6000000000000001,atalanta,-8.999999999999998,-2.0,0.8,0.8,-12.0,-4.4,1.2,0.4,2020-2021,1.0,2.0
943,roma,2021-01-23,V,0.8,spezia,6.0,2.8000000000000003,-0.2,-0.2,7.399999999999999,1.8000000000000007,-1.2000000000000002,-0.6,2020-2021,8.0,0.0
944,hellas verona,2021-01-24,V,-1.7999999999999998,napoli,-10.999999999999998,-4.4,-0.6,-0.6,-12.200000000000003,3.3999999999999986,0.6000000000000001,0.0,2020-2021,0.0,8.0
945,genoa,2021-01-24,V,0.3999999999999999,cagliari,-2.8000000000000007,1.7999999999999998,0.0,-0.2,-9.799999999999997,-0.5999999999999996,-0.3999999999999999,-0.4,2020-2021,4.0,3.0
946,juventus,2021-01-24,V,1.0,bologna,4.199999999999999,2.4000000000000004,-0.2,-0.2,5.600000000000001,1.200000000000001,0.19999999999999973,0.0,2020-2021,8.0,0.0
947,lazio,2021-01-24,V,0.3999999999999999,sassuolo,0.0,0.7999999999999998,0.0,0.2,-3.0,0.20000000000000107,1.0,-0.2,2020-2021,5.0,1.0
948,parma,2021-01-24,P,-0.9999999999999999,sampdoria,-1.4000000000000004,-0.3999999999999999,-0.4,-0.4,5.0,2.8000000000000007,0.20000000000000018,-0.2,2020-2021,1.0,6.0
949,torino,2021-01-29,N,0.3999999999999999,fiorentina,2.1999999999999993,0.0,-0.2,-0.2,3.799999999999997,3.6000000000000014,0.6000000000000001,0.0,2020-2021,2.0,4.0
950,sampdoria,2021-01-30,P,-1.0,juventus,-9.0,-4.8,0.4,0.4,-11.399999999999999,-0.7999999999999989,-0.19999999999999973,0.0,2020-2021,2.0,7.0
951,inter,2021-01-30,V,1.0000000000000002,benevento,2.6000000000000014,2.4,-0.2,-0.2,6.200000000000003,-0.5999999999999996,0.0,-0.2,2020-2021,9.0,0.0
952,bologna,2021-01-30,P,-0.7999999999999999,milan,0.3999999999999986,-0.3999999999999999,-0.39999999999999997,-0.39999999999999997,3.200000000000003,-1.8000000000000007,-0.7999999999999998,-0.2,2020-2021,0.0,8.0
953,napoli,2021-01-31,V,2.5999999999999996,parma,9.600000000000001,3.6000000000000005,0.6,0.6,8.800000000000004,-3.5999999999999996,-0.3999999999999999,0.0,2020-2021,7.0,2.0
954,roma,2021-01-31,V,0.6000000000000001,hellas verona,2.1999999999999993,1.4000000000000004,0.2,0.2,5.0,4.600000000000001,1.4000000000000001,0.0,2020-2021,8.0,1.0
955,spezia,2021-01-31,P,0.3999999999999999,udinese,-5.199999999999999,-1.8000000000000003,0.4,0.4,2.6000000000000014,0.1999999999999993,1.4,0.6,2020-2021,1.0,8.0
956,cagliari,2021-01-31,N,-0.7999999999999999,sassuolo,0.20000000000000107,0.0,-0.2,0.0,-4.200000000000003,-1.4000000000000004,0.7999999999999998,0.2,2020-2021,1.0,3.0
957,atalanta,2021-01-31,P,0.20000000000000018,lazio,4.6,1.4000000000000004,0.0,0.0,7.600000000000001,5.200000000000001,-1.6,0.0,2020-2021,4.0,2.0
958,crotone,2021-01-31,P,0.8,genoa,1.0,-1.2000000000000002,0.2,0.2,12.800000000000004,2.1999999999999993,0.20000000000000018,0.0,2020-2021,0.0,8.0
959,fiorentina,2021-02-05,P,-0.8,inter,-5.0,-2.3999999999999995,0.2,0.0,-6.399999999999999,0.5999999999999996,-1.0000000000000002,0.4,2020-2021,1.0,4.0
960,genoa,2021-02-06,V,-1.0,napoli,-6.0,-0.5999999999999996,-0.4,-0.4,-15.599999999999994,3.4000000000000004,0.0,0.0,2020-2021,0.0,6.0
961,sassuolo,2021-02-06,P,-0.19999999999999996,spezia,5.4,-0.6000000000000001,-0.2,-0.2,8.600000000000001,-2.1999999999999993,-1.4,-0.39999999999999997,2020-2021,9.0,0.0
962,juventus,2021-02-06,V,-0.3999999999999999,roma,3.4000000000000004,1.0,-0.2,-0.2,4.0,-4.600000000000001,-0.3999999999999999,0.0,2020-2021,4.0,3.0
963,atalanta,2021-02-06,N,1.0,torino,3.799999999999999,2.8000000000000003,0.2,0.2,2.6000000000000014,2.0,-1.0000000000000002,0.0,2020-2021,4.0,2.0
964,lazio,2021-02-07,V,2.0,cagliari,3.0,2.8,0.0,-0.2,-2.0,2.5999999999999996,0.0,-0.2,2020-2021,7.0,0.0
965,udinese,2021-02-07,V,-0.5999999999999999,hellas verona,-0.5999999999999996,0.0,0.2,0.2,-11.200000000000003,3.4000000000000004,0.7999999999999998,0.2,2020-2021,6.0,1.0
966,milan,2021-02-07,V,0.0,crotone,1.5999999999999996,2.2,0.6,0.8,-1.6000000000000014,-0.40000000000000213,0.3999999999999999,0.2,2020-2021,8.0,0.0
967,benevento,2021-02-07,N,-0.19999999999999996,sampdoria,0.20000000000000107,-0.19999999999999973,-0.2,-0.2,-1.0,0.8000000000000007,0.0,0.2,2020-2021,2.0,7.0
968,parma,2021-02-07,P,-0.6000000000000001,bologna,-4.800000000000001,-1.7999999999999998,-0.2,-0.2,-1.4000000000000057,-0.8000000000000007,0.3999999999999999,-0.2,2020-2021,0.0,6.0
969,bologna,2021-02-12,N,0.0,benevento,4.0,1.4,0.0,0.0,7.200000000000003,-1.4000000000000004,-1.2000000000000002,-0.2,2020-2021,8.0,1.0
970,napoli,2021-02-13,V,0.5999999999999999,juventus,1.200000000000001,-0.5999999999999996,0.4,0.4,2.0,-1.5999999999999996,-0.6000000000000001,0.0,2020-2021,2.0,5.0
